internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22689286,Glaucidium castanotum,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Glaucidium,castanotum,,,,,"(Blyth, 1846)",<em>Glaucidium castanotum</em>&#160;(del Hoyo and Collar 2014) was previously listed as <em>G. castanonotum</em>.
22689398,Ninox rudolfi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,rudolfi,,,,,"Meyer, 1882",
22689539,Nesasio solomonensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Nesasio,solomonensis,,,,,"(Hartert, 1901)",
22689594,Batrachostomus harterti,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,PODARGIDAE,Batrachostomus,harterti,,,,,"Sharpe, 1892",
22689809,Antrostomus noctitherus,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,noctitherus,,,,,"(Wetmore, 1919)",<em>Antrostomus   noctitherus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Caprimulgus</em>.
22689954,Caprimulgus prigoginei,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,prigoginei,,,,,"Louette, 1990",
22690164,Columba albinucha,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,albinucha,,,,,"Sassi, 1911",
22690206,Columba janthina,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,janthina,,,,,"Temminck, 1830",
22690529,Streptopelia reichenowi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,reichenowi,,,,,"(Erlanger, 1901)",
22690600,Reinwardtoena crassirostris,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Reinwardtoena,crassirostris,,,,,"(Gould, 1856)",
22690942,Zentrygon goldmani,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Zentrygon,goldmani,,,,,"(Nelson, 1912)",<em>Zentrygon goldmani</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Geotrygon</em>.
22690979,Gallicolumba luzonica,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba,luzonica,,,,,"(Scopoli, 1786)",
22690991,Gallicolumba crinigera,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba,crinigera,,,,,"(Pucheran, 1853)",
22691037,Pampusana xanthonura,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pampusana,xanthonura,,,,,"(Temminck, 1823)",Previously (del Hoyo and Collar 2014) placed in the genus <em>Alopecoenas</em> (as <em>A. xanthonurus</em>) and before that in the genus<em> Gallicolumba </em>but transferred to <em>Pampusana</em> on the grounds of the latter’s priority (Bruce <em>et al.</em> 2016).
22691042,Pampusana stairi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pampusana,stairi,,,,,"(Gray, 1856)","Previously (del Hoyo and Collar 2014) placed in the genus&#160;<em>Alopecoenas&#160;</em>and before that in the genus&#160;<em>Gallicolumba&#160;</em>but transferred to&#160;<em>Pampusana&#160;</em>on the grounds of the latter’s priority (Bruce&#160;<em>et al.</em>&#160;2016). Probably most closely related to&#160;<em>P. sanctaecrucis</em>, and both have been included in a complex that also contains<em>&#160;P. jobiensis</em>,&#160;<em>P. kubaryi</em>,&#160;<em>P. erythroptera</em>&#160;and&#160;<em>P. xanthonura</em>, as well as&#160;<em>P. salamonis</em>; present species may be related, more distantly, to&#160;<em>P. hoedtii</em>,&#160;<em>P. beccarii</em>&#160;and&#160;<em>P. canifrons</em>. Type specimen was a bird from London Zoo of uncertain origin; some authorities have questioned designation of Samoa as type locality, suggesting Tonga as more probable origin, but limited series of specimens does not justify altering the designated locality, so birds from Fiji and Tonga are currently placed in subspecies&#160;<em>vitiensis</em>; under alternative arrangement, Samoan populations were placed in a separate subspecies&#160;<em>samoensis</em>. Birds in Wallis and Futuna Is sometimes placed in subspecies&#160;<em>vitiensis</em>&#160;(Gibbs,&#160;<em>et al.</em>&#160;2001). Alternatively, species sometimes treated as monotypic (Dickinson and Remsen 2013). Two ­subspecies currently recognized."
22691121,Phapitreron cinereiceps,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Phapitreron,cinereiceps,,,,,"(Bourns & Worcester, 1894)",
22691307,Ptilinopus dohertyi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,dohertyi,,,,,"(Rothschild, 1896)",
22691317,Ramphiculus marchei,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus,marchei,,,,,"(Oustalet, 1880)",<em>Ramphiculus marchei</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Ptilinopus</em>.
22691322,Ramphiculus merrilli,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ramphiculus,merrilli,,,,,"(McGregor, 1916)",<em>Ramphiculus merrilli</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Ptilinopus</em>.
22691415,Ptilinopus monacha,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,monacha,,,,,"(Temminck, 1824)",
22691480,Ptilinopus coralensis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,coralensis,,,,,"Peale, 1848",
22691524,Ptilinopus eugeniae,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,eugeniae,,,,,"(Gould, 1856)",
22691539,Ptilinopus granulifrons,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,granulifrons,,,,,"Hartert, 1898",
22691568,Ptilinopus arcanus,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ptilinopus,arcanus,,,,,"Ripley & Rabor, 1955",
22691581,Chrysoena viridis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Chrysoena,viridis,,,,,"Layard, 1875","<em>Chrysoena viridis</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Ptilinopus</em> as <em>P. layardi</em> following Sibley and Monroe (1990, 1993); the name <em>viridis </em>has priority over <em>layardi</em>."
22691585,Drepanoptila holosericea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Drepanoptila,holosericea,,,,,"(Temminck, 1810)",
22691611,Ducula poliocephala,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,poliocephala,,,,,"(Gray, 1844)",
22691622,Ducula mindorensis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,mindorensis,,,,,"(Whitehead, 1896)",
22691674,Ducula galeata,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,galeata,,,,,"(Bonaparte, 1855)",
22691710,Ducula pickeringii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,pickeringii,,,,,"(Cassin, 1854)",
22691754,Ducula goliath,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,goliath,,,,,"(Gray, 1859)",
22691905,Neotis denhami,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Neotis,denhami,,,,,"(Children, 1826)",
22691914,Neotis nuba,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Neotis,nuba,,,,,"(Cretzschmar, 1826)",
22691928,Ardeotis kori,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Ardeotis,kori,,,,,"(Burchell, 1822)",
22691975,Afrotis afra,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Afrotis,afra,,,,,"(Linnaeus, 1766)","<em>Afrotis afra</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Eupodotis</em>.<br/><em><em><br/></em>Afrotis </em>(<em>Eupodotis</em>)<em> afra</em> and <em>E. afraoides</em> (Sibley and Monroe 1990, 1993) are retained as separate species <em>contra</em> Dowsett and Forbes-Watson (1993) who included&#160;<em>afraoides</em> as a subspecies of <em>E. afra.  <p></p></em>"
22691991,Heterotetrax humilis,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Heterotetrax,humilis,,,,,"(Blyth, 1856)",<em>Heterotetrax humilis</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Eupodotis</em>.
22692039,Balearica pavonina,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Balearica,pavonina,,,,,"(Linnaeus, 1758)","Formerly considered conspecific with <em>B. regulorum </em>(lumped species sometimes erroneously listed as <em>B. regulorum</em>), but differences revealed by electrophoresis, together with those in vocalizations, bare parts and plumage, as well as in genetic evidence (Krajewski &amp; King 1996, Krajewski <em>et al.</em> 2010), advocate recognition of two species. Two subspecies recognized."
22692046,Balearica regulorum,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Balearica,regulorum,,,,,"(Bennett, 1834)","Formerly considered conspecific with&#160;<em>B. pavonina&#160;</em>(lumped species sometimes erroneously listed as&#160;<em>B. regulorum</em>), but differences revealed by electrophoresis, together with those in vocalizations, bare parts and plumage, as well as in genetic evidence (Krajewski &amp; King 1996, Krajewski&#160;<em>et al.</em>&#160;2010), advocate recognition of two species. Two subspecies recognized."
22692064,Grus antigone,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,antigone,,,,,"(Linnaeus, 1758)","Previously placed in <em>Antigone </em>(del Hoyo &amp; Collar 2014), before which it was included within <em>Grus</em>, as it is once again (Handbook of the Birds of the World &amp; BirdLife International 2021).<em>&#160;<br/></em>Race <em>gillae</em> (misspelt <em>gilliae</em> in HBW [del Hoyo <em>et al. </em>1996]) sometimes included in <em>sharpii</em>; <em>fordi </em>is a synonym. Possible subspecies <em>luzonica</em> (N Philippines, now presumed extinct) probably inseparable from <em>sharpii</em>. Three extant subspecies recognized."
22692151,Grus monacha,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,monacha,,,,,"Temminck, 1835",Molecular data indicate that <em>G. nigricollis</em> is this species’ closest living relative (Krajewski &amp; King 1996). Hybrids between this species and <em>G. grus</em> recorded on migration in NE China (Williams <em>et al.&#160;</em>1992). Monotypic.
22692270,Coturnicops exquisitus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Coturnicops,exquisitus,,,,,"(Swinhoe, 1873)",
22692293,Rallicula leucospila,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallicula,leucospila,,,,,"(Salvadori, 1875)",<em>Rallicula leucospila</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Rallina</em>.
22692374,Laterallus xenopterus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus,xenopterus,,,,,"Conover, 1934",
22692388,Gallirallus lafresnayanus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallirallus,lafresnayanus,,,,,"Verreaux & Des Murs, 1860",
22692438,Hypotaenidia rovianae,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Hypotaenidia,rovianae,,,,,"(Diamond, 1991)",<em>Hypotaenidia rovianae</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Gallirallus</em>.
22692476,Rallus wetmorei,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallus,wetmorei,,,,,"Zimmer & Phelps, 1944",
22692552,Aramidopsis plateni,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aramidopsis,plateni,,,,,"(Blasius, 1886)",
22692581,Aramides wolfi,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aramides,wolfi,,,,,"Berlepsch & Taczanowski, 1884",
22692687,Laterallus spilopterus,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus,spilopterus,,,,,"(Durnford, 1877)","<em>Laterallus spilopterus</em><em>&#160;</em>(Handbook of the Birds of the World and BirdLife International 2020) was previously in the genus&#160;<em>Porzana&#160;</em>(del Hoyo and Collar 2014).&#160;Stervander&#160;<em>et al</em>. (2019) found that Inaccessible Rail&#160;<em>Atlantisia rogersi</em>, Dot-winged Crake&#160;<em>Porzana spiloptera</em>&#160;and Yellow-breasted Crake&#160;<em>Hapalocrex flaviventer&#160;</em>nest within a clade of&#160;<em>Laterallus</em>&#160;crakes, with the first two grouped closely with Black Rail&#160;<em>Laterallus jamaicensis</em>. It thus appears appropriate to move all three species to the genus&#160;<em>Laterallus</em>, and this option is adopted by BirdLife."
22692702,Zapornia paykullii,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Zapornia,paykullii,,,,,"(Ljungh, 1813)",<em>Zapornia paykullii</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Porzana</em>.
22692781,Habroptila wallacii,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Habroptila,wallacii,,,,,"Gray, 1860",
22692920,Fulica alai,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,alai,,,,,"Peale, 1848",
22692946,Fulica cornuta,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,cornuta,,,,,"Bonaparte, 1853",
22693056,Scolopax mira,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Scolopax,mira,,,,,"Hartert, 1916",
22693060,Scolopax saturata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Scolopax,saturata,,,,,"Horsfield, 1821",
22693065,Scolopax celebensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Scolopax,celebensis,,,,,"Riley, 1921",
22693118,Gallinago nobilis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,nobilis,,,,,"Sclater, 1856",
22693127,Gallinago stricklandii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,stricklandii,,,,,"(Gray, 1845)",
22693130,Gallinago imperialis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Gallinago,imperialis,,,,,"Sclater & Salvin, 1869",
22693225,Tringa guttifer,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,guttifer,,,,,"(Nordmann, 1835)",
22693289,Tringa brevipes,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Tringa,brevipes,,,,,"(Vieillot, 1816)",<em>Tringa brevipes</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Heteroscelus</em>.
22693351,Limnodromus semipalmatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Limnodromus,semipalmatus,,,,,"(Blyth, 1848)",
22693373,Calidris pusilla,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,pusilla,,,,,"(Linnaeus, 1766)",
22693383,Calidris ruficollis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,ruficollis,,,,,"(Pallas, 1776)",
22693570,Pluvianellus socialis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,PLUVIANELLIDAE,Pluvianellus,socialis,,,,,"Gray, 1846",
22693780,Charadrius thoracicus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,thoracicus,,,,,"(Richmond, 1896)",
22693883,Thinornis cucullatus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Thinornis,cucullatus,,,,,"(Vieillot, 1818)","<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Thinornis cucullatus&#160;</em>(del Hoyo and Collar 2014) was previously listed as<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">&#160;T. rubricollis</em>; the name&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">cucullatus&#160;</em>has priority."
22693931,Phegornis mitchellii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Phegornis,mitchellii,,,,,"(Fraser, 1845)",
22693992,Vanellus duvaucelii,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,duvaucelii,,,,,"(Lesson, 1826)",
22695105,Haliaeetus sanfordi,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Haliaeetus,sanfordi,,,,,"Mayr, 1935",
22695156,Icthyophaga humilis,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Icthyophaga,humilis,,,,,"(Müller & Schlegel, 1841)",The genus <em>Icthyophaga</em>&#160;(del Hoyo and Collar 2014) was previously spelled&#160;<em>Ichthyophaga</em>.
22695336,Eutriorchis astur,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Eutriorchis,astur,,,,,"(Sharpe, 1875)",
22695368,Circus macrosceles,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Circus,macrosceles,,,,,"Newton, 1863",
22695494,Accipiter butleri,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,butleri,,,,,"(Gurney, 1898)",
22695541,Accipiter haplochrous,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,haplochrous,,,,,"Sclater, 1859",
22695561,Accipiter princeps,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,princeps,,,,,"Mayr, 1934",
22695596,Accipiter erythrauchen,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter,erythrauchen,,,,,"Gray, 1861",
22695706,Megatriorchis doriae,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Megatriorchis,doriae,,,,,"Salvadori &amp; D'Albertis, 1876",
22695763,Buteogallus lacernulatus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,lacernulatus,,,,,"(Temminck, 1827)",<em>Buteogallus lacernulatus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Leucopternis</em>.  <p></p>
22695789,Pseudastur occidentalis,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Pseudastur,occidentalis,,,,,"(Salvin, 1876)",<em>Pseudastur occidentalis</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Leucopternis</em>.
22695855,Buteogallus coronatus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,coronatus,,,,,"(Vieillot, 1817)",<em>Buteogallus coronatu</em>s&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Harpyhaliaetus</em>.
22695929,Buteo solitarius,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,solitarius,,,,,"Peale, 1848",
22695936,Buteo ventralis,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteo,ventralis,,,,,"Gould, 1837",
22696207,Spizaetus isidori,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Spizaetus,isidori,,,,,"(Des Murs, 1845)",
22696247,Phalcoboenus australis,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Phalcoboenus,australis,,,,,"(Gmelin, 1788)",
22696275,Micrastur plumbeus,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Micrastur,plumbeus,,,,,"Sclater, 1918",
22696373,Falco punctatus,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,punctatus,,,,,"Temminck, 1821",
22696380,Falco araeus,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,araeus,,,,,"(Oberholser, 1917)",<em>Falco araeus </em>(del Hoyo and Collar 2014) was previously listed as<em>&#160;F. araea.</em>
22696516,Falco deiroleucus,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Falco,deiroleucus,,,,,"Temminck, 1825",
22696712,Anhinga melanogaster,ANIMALIA,CHORDATA,AVES,SULIFORMES,ANHINGIDAE,Anhinga,melanogaster,,,,,"Pennant, 1769",
22696922,Egretta vinaceigula,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,vinaceigula,,,,,"(Sharpe, 1895)",
22696977,Egretta eulophotes,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Egretta,eulophotes,,,,,"(Swinhoe, 1860)",
22697012,Ardea humbloti,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ardea,humbloti,,,,,"Milne-Edwards & Grandidier, 1885",
22697200,Agamia agami,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Agamia,agami,,,,,"(Gmelin, 1789)",
22697398,Phoenicoparrus jamesi,ANIMALIA,CHORDATA,AVES,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicoparrus,jamesi,,,,,"Sclater, 1886",
22697496,Geronticus calvus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Geronticus,calvus,,,,,"(Boddaert, 1783)",
22697504,Lophotibis cristata,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Lophotibis,cristata,,,,,"(Boddaert, 1783)",
22697516,Threskiornis melanocephalus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Threskiornis,melanocephalus,,,,,"(Latham, 1790)",
22697651,Mycteria cinerea,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,cinerea,,,,,"(Raffles, 1822)",
22697658,Mycteria leucocephala,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Mycteria,leucocephala,,,,,"(Pennant, 1769)",
22697702,Ephippiorhynchus asiaticus,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Ephippiorhynchus,asiaticus,,,,,"(Latham, 1790)",
22697721,Leptoptilos dubius,ANIMALIA,CHORDATA,AVES,CICONIIFORMES,CICONIIDAE,Leptoptilos,dubius,,,,,"(Gmelin, 1789)",
22698611,Hydrornis schneideri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Hydrornis,schneideri,,,,,"(Hartert, 1909)",<em>Hydrornis schneideri</em> (del Hoyo and   Collar 2016) was previously listed as <em>Pitta   schneideri</em>.
22698644,Pitta steerii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,steerii,,,,,"(Sharpe, 1876)",
22698648,Erythropitta kochi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,kochi,,,,,"(Brüggemann, 1876)",<p><em>Erythropitta kochi</em> (del Hoyo and Collar 2016) was previously listed as <em>Pitta kochi</em>.</p>
22698656,Erythropitta dohertyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,dohertyi,,,,,"(Rothschild, 1898)",<em>Erythropitta dohertyi</em> (del Hoyo and   Collar 2016) was previously listed as <em>Pitta   dohertyi</em>.
22698667,Erythropitta venusta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,venusta,,,,,"(Müller, 1835)",<em>Erythropitta venusta</em><em> </em>(del Hoyo and   Collar 2016) was previously listed as <em>Pitta   venusta.</em>
22698691,Pitta megarhyncha,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,megarhyncha,,,,,"Schlegel, 1863",
22698703,Pitta anerythra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Pitta,anerythra,,,,,"Rothschild, 1901",
22698767,Philepitta schlegeli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHILEPITTIDAE,Philepitta,schlegeli,,,,,"Schlegel, 1875",
22698810,Leptopogon taczanowskii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Leptopogon,taczanowskii,,,,,"Hellmayr, 1917",
22698907,Hemitriccus orbitatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus,orbitatus,,,,,"(Wied, 1831)",
22698964,Hemitriccus furcatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus,furcatus,,,,,"(Lafresnaye, 1846)",
22699100,Phyllomyias griseocapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,griseocapilla,,,,,"Sclater, 1861",
22699135,Zimmerius cinereicapilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Zimmerius,cinereicapilla,,,,,"(Cabanis, 1873)",
22699268,Elaenia ridleyana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Elaenia,ridleyana,,,,,"Sharpe, 1888",
22699383,Anairetes alpinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,alpinus,,,,,"(Carriker, 1933)",
22699401,Anairetes fernandezianus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Anairetes,fernandezianus,,,,,"(Philippi, 1857)",
22699469,Pogonotriccus lanyoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pogonotriccus,lanyoni,,,,,"(Graves, 1988)",<em>Pogonotriccus lanyoni</em> (del Hoyo and   Collar 2016) was previously listed as <em>Phylloscartes   lanyoni.</em>
22699488,Phylloscartes gualaquizae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes,gualaquizae,,,,,"(Sclater, 1887)",
22699494,Phylloscartes roquettei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes,roquettei,,,,,"Snethlage, 1928",
22699497,Phylloscartes paulista,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes,paulista,,,,,"Ihering & Ihering, 1907",
22699509,Phylloscartes oustaleti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phylloscartes,oustaleti,,,,,"(Sclater, 1887)",
22699653,Onychorhynchus occidentalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Onychorhynchus,occidentalis,,,,,"(Sclater, 1860)",
22699688,Nephelomyias lintoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Nephelomyias,lintoni,,,,,"(Meyer de Schauensee, 1951)",
